"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
5.6707738482754,3.73026295744854,20.5303349679321,5.86936706850748e-06,0.000465895048453067,"239759","Liph","lipase, member H"
-5.47033883773798,4.78528311186869,20.5259246233787,5.8829059018746e-06,0.000465895048453067,"16768","Lag3","lymphocyte-activation gene 3"
-6.77939228596373,11.1485999617908,20.5250660934188,5.88554505151131e-06,0.000465895048453067,"16664","Krt14","keratin 14"
-6.3684190965647,3.47894240821701,20.5216970659973,5.89591304040834e-06,0.000465895048453067,"11810","Apobec1","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1"
-7.06543580436398,2.0813219256201,20.4798385697569,6.02626939648573e-06,0.000467151815800938,"72607","Usp13","ubiquitin specific peptidase 13 (isopeptidase T-3)"
-5.60815331789308,4.39933139056141,20.4754119490958,6.04022288658648e-06,0.000467151815800938,"21385","Tbx2","T-box 2"
-4.84694988556407,4.92175714108211,20.4614989266457,6.08429068544688e-06,0.000467151815800938,"19274","Ptprm","protein tyrosine phosphatase receptor type M"
-4.96806225531374,5.99264476506992,20.4466546299811,6.13166408083033e-06,0.000467151815800938,"320706","Soga1","suppressor of glucose, autophagy associated 1"
-6.32979921547015,4.35535058928587,20.4435015971384,6.14177409861354e-06,0.000467151815800938,"237759","Col23a1","collagen, type XXIII, alpha 1"
-6.86896053513004,6.91994771660964,20.4316277532869,6.17999727291451e-06,0.000467151815800938,"170643","Kirrel1","kirre like nephrin family adhesion molecule 1"
-5.17477980092925,5.45241452546498,20.430808370152,6.18264374507039e-06,0.000467151815800938,"100040543","Gm2830","predicted gene 2830"
-5.28367106853169,9.79561127307732,20.4196347520562,6.21884641640279e-06,0.000467151815800938,"11816","Apoe","apolipoprotein E"
-5.95898910238041,4.11283682811291,20.413526081161,6.2387284760135e-06,0.000467151815800938,"13656","Egr4","early growth response 4"
-5.63216722357097,7.12663070552452,20.4132900891697,6.23949784438376e-06,0.000467151815800938,"246228","Vwa1","von Willebrand factor A domain containing 1"
-5.07320056789935,7.69517847153255,20.4057011212233,6.26428982801442e-06,0.000467151815800938,"14609","Gja1","gap junction protein, alpha 1"
-5.06168706761077,4.70417594115144,20.4050179435805,6.26652650909888e-06,0.000467151815800938,"216725","Adamts2","ADAM metallopeptidase with thrombospondin type 1 motif 2"
-5.74175542249555,7.65123447445041,20.3930802097673,6.30573954642157e-06,0.000467868111697871,"69538","Antxr1","anthrax toxin receptor 1"
-5.07684928431408,9.7953715595281,20.383653340983,6.33687886900852e-06,0.000467981465634629,"11838","Arc","activity regulated cytoskeletal-associated protein"
5.70946526070474,5.0109938835938,20.3452255737583,6.46542071426462e-06,0.000468177200680231,"67451","Pkp2","plakophilin 2"
5.64103002126016,5.30864577959733,20.3428454693947,6.47346775794334e-06,0.000468177200680231,"18260","Ocln","occludin"
-5.51342950344062,4.16379633194164,20.342546207572,6.47448026219446e-06,0.000468177200680231,"208076","Pknox2","Pbx/knotted 1 homeobox 2"
-5.59841533249468,3.90288154388489,20.3409113309587,6.480014411254e-06,0.000468177200680231,"13497","Drp2","dystrophin related protein 2"
-5.55007700008894,6.37139056426242,20.323457350498,6.53939388216949e-06,0.000468177200680231,"12832","Col5a2","collagen, type V, alpha 2"
-5.11786731026372,4.13840298052156,20.3172023425093,6.5608064717163e-06,0.000468177200680231,"238393","Serpina3f","serine (or cysteine) peptidase inhibitor, clade A, member 3F"
-6.0137822677915,5.00507460964601,20.3087562219214,6.58983155542554e-06,0.000468177200680231,"18654","Pgf","placental growth factor"
5.39761956619705,4.99086425361272,20.3068467662554,6.59641124106095e-06,0.000468177200680231,"19253","Ptpn18","protein tyrosine phosphatase, non-receptor type 18"
-4.84697010724039,4.64275180387857,20.3040254838698,6.6061450108638e-06,0.000468177200680231,"58998","Nectin3","nectin cell adhesion molecule 3"
-7.82730756605115,2.06063118912768,20.2887497725373,6.65909900548217e-06,0.000469022460336917,"320873","Cdh10","cadherin 10"
5.72594361517104,5.7671847705692,20.278827973335,6.69372144468392e-06,0.000469022460336917,"208943","Myo5c","myosin VC"
-6.45318725565653,4.35404248629296,20.272556863226,6.71569782562698e-06,0.000469022460336917,"20717","Serpina3m","serine (or cysteine) peptidase inhibitor, clade A, member 3M"
-5.53822759071602,5.13995159996603,20.2526011926485,6.78611326494074e-06,0.000469022460336917,"26559","Hunk","hormonally upregulated Neu-associated kinase"
-6.24268439135706,3.32095728480716,20.2353867758156,6.84745108317394e-06,0.000469022460336917,"66725","Lrrk2","leucine-rich repeat kinase 2"
-6.19702262484544,7.09282221755604,20.2338952129225,6.85279189691217e-06,0.000469022460336917,"72169","Trim29","tripartite motif-containing 29"
4.52559820049708,5.89894027650178,20.2210555534538,6.8989399182636e-06,0.000469022460336917,"76088","Dock8","dedicator of cytokinesis 8"
-7.80383846236314,3.84572284260435,20.2206770577559,6.90030502247785e-06,0.000469022460336917,"270190","Ephb1","Eph receptor B1"
-8.62593308169581,5.45023499172729,20.213663226687,6.92565063051155e-06,0.000469022460336917,"12373","Casq2","calsequestrin 2"
-5.15282491842127,5.18534667628663,20.206504933162,6.95161464049065e-06,0.000469022460336917,"22021","Tpst1","protein-tyrosine sulfotransferase 1"
-6.21316708453943,3.75612057278329,20.1970040195166,6.98622659284248e-06,0.000469022460336917,"23967","Osr1","odd-skipped related transcription factor 1"
-5.53334348020727,5.92333945594787,20.1949646742253,6.99367847638549e-06,0.000469022460336917,"73173","Pcdh18","protocadherin 18"
-5.44266537767587,4.35040806433414,20.1897887039036,7.01262761058037e-06,0.000469022460336917,"18483","Palm","paralemmin"
-8.17132649313934,-0.213805120053878,20.1793685091539,7.05093222080405e-06,0.000469022460336917,"100502967","Speer4c","spermatogenesis associated glutamate (E)-rich protein 4C"
-7.05765285463228,4.68408070555076,20.1698798535724,7.08599517420897e-06,0.000469022460336917,"12291","Cacna1g","calcium channel, voltage-dependent, T type, alpha 1G subunit"
-4.91146471177432,4.90995633698581,20.1636791181806,7.10900295114106e-06,0.000469022460336917,"17242","Mdk","midkine"
-6.01625808622547,2.87424972435089,20.1534305956903,7.1471945274733e-06,0.000469022460336917,"52250","Reep1","receptor accessory protein 1"
6.20388603732268,4.61573082074714,20.1520738090467,7.15226606815976e-06,0.000469022460336917,"50722","Dkkl1","dickkopf-like 1"
-6.53958167037485,4.42953109033726,20.1301328863073,7.23478255196625e-06,0.000472473154757333,"54195","Gucy1b1","guanylate cyclase 1, soluble, beta 1"
-7.11832959383987,4.09818573571547,20.1161286990273,7.28794914753277e-06,0.000473986618632131,"226025","Trpm3","transient receptor potential cation channel, subfamily M, member 3"
-6.68318459599038,3.98812076920744,20.0940423287594,7.37259779950939e-06,0.000476517271540531,"18779","Pla2r1","phospholipase A2 receptor 1"
-7.6768188660431,7.6075980393519,20.0902675656295,7.38716347300873e-06,0.000476517271540531,"18213","Ntrk3","neurotrophic tyrosine kinase, receptor, type 3"
-6.55818412070085,7.34624157632362,20.0603852845713,7.5034944115435e-06,0.00048056462768219,"320183","Msrb3","methionine sulfoxide reductase B3"
-6.90693158803488,3.48536303777036,20.0483745772335,7.55076831706653e-06,0.00048056462768219,"230775","Adgrb2","adhesion G protein-coupled receptor B2"
-6.1978311648228,3.18162675352737,20.0394027661429,7.5862761751649e-06,0.00048056462768219,"71738","Mamdc2","MAM domain containing 2"
-5.46214929102309,7.18460154405749,20.0381635660263,7.59119373179178e-06,0.00048056462768219,"16852","Lgals1","lectin, galactose binding, soluble 1"
5.64525944494987,7.13642469788661,20.021562204876,7.65738286496173e-06,0.00048056462768219,"53624","Cldn7","claudin 7"
-5.69527543272832,5.09909976788841,20.0117651703117,7.69671486653991e-06,0.00048056462768219,"12298","Cacnb4","calcium channel, voltage-dependent, beta 4 subunit"
-8.48692982366719,2.0571032436275,20.0098575976725,7.70439672565921e-06,0.00048056462768219,"319991","Kif6","kinesin family member 6"
-7.08330625302749,1.97728920128688,20.0051158878461,7.72352511215972e-06,0.00048056462768219,"56277","Tmem45a","transmembrane protein 45a"
-8.26638704954808,0.793613819663546,19.9980583863871,7.75208388889221e-06,0.00048056462768219,"69784","1500009L16Rik","RIKEN cDNA 1500009L16 gene"
-6.35851439732738,8.64491746340602,19.992972455152,7.77273024304665e-06,0.00048056462768219,"16665","Krt15","keratin 15"
-6.70766475183805,4.471854289776,19.9901055298194,7.7843928553936e-06,0.00048056462768219,"74103","Nebl","nebulette"
-7.29549648502336,2.38128321858614,19.963753205602,7.89242002780974e-06,0.000485337767001966,"67252","Cap2","cyclase associated actin cytoskeleton regulatory protein 2"
-8.50303147965279,2.12056434921592,19.9473314829489,7.96049812379566e-06,0.00048762679204832,"71685","Galnt14","polypeptide N-acetylgalactosaminyltransferase 14"
-5.48476956198603,9.65843962473783,19.9183372282714,8.0821396092485e-06,0.000493166542025341,"11504","Adamts1","ADAM metallopeptidase with thrombospondin type 1 motif 1"
-7.24643606339899,4.07670995341826,19.9105895419746,8.1149587579179e-06,0.000493264646962056,"73569","Vgll3","vestigial like family member 3"
7.89496325959435,4.51278886017102,19.8992715215577,8.16314245296656e-06,0.000494292349910665,"192200","Wfdc12","WAP four-disulfide core domain 12"
-5.53862304683399,2.69622524827371,19.8697899425305,8.29000589910545e-06,0.000500058218433063,"237353","Sh3rf3","SH3 domain containing ring finger 3"
-4.33658225992574,5.48294235917514,19.8573837869858,8.34398133265013e-06,0.000501089714251461,"12288","Cacna1c","calcium channel, voltage-dependent, L type, alpha 1C subunit"
4.7101850741722,6.61130608415965,19.8513136327132,8.37051914467133e-06,0.000501089714251461,"13661","Ehf","ets homologous factor"
-5.37730509844278,3.77780719114288,19.8246315732178,8.48817764920818e-06,0.000501249699581405,"12931","Crlf1","cytokine receptor-like factor 1"
-6.33402449182991,3.91337527479906,19.8223861825631,8.49815445407912e-06,0.000501249699581405,"240675","Vwa2","von Willebrand factor A domain containing 2"
-6.66288107433909,5.67881130419456,19.8220962174392,8.49944369614511e-06,0.000501249699581405,"100861595",NA,NA
-6.88251663814212,3.68745907418707,19.8135292590288,8.53762281266745e-06,0.000501249699581405,"70598","Filip1","filamin A interacting protein 1"
-5.92469695939679,2.52176024865727,19.8126609678904,8.54150199628984e-06,0.000501249699581405,"67305","Gpx7","glutathione peroxidase 7"
-5.10298975153554,7.03384091389526,19.8016080149434,8.59103715610959e-06,0.000501249699581405,"80888","Hspb8","heat shock protein 8"
6.38855630726855,8.88399643026602,19.7879966515913,8.65243460497317e-06,0.000501249699581405,"114304","Slc28a3","solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"
-5.65624614914778,4.3357275542748,19.7873357396051,8.6554270025146e-06,0.000501249699581405,"80892","Zfhx4","zinc finger homeodomain 4"
-5.33237855740579,3.49657594708825,19.7866260611766,8.65864135571524e-06,0.000501249699581405,"234593","Ndrg4","N-myc downstream regulated gene 4"
5.89064138584513,3.59819967315008,19.7683485709521,8.7418399408616e-06,0.000504219118340791,"432995","Smim22","small integral membrane protein 22"
5.8730772833889,2.80733247020851,19.7603169702113,8.77865293073926e-06,0.000504501203336012,"18400","Slc22a18","solute carrier family 22 (organic cation transporter), member 18"
-4.82601973769621,8.08142555163244,19.741859198576,8.86384540803953e-06,0.000507296620062117,"16971","Lrp1","low density lipoprotein receptor-related protein 1"
-7.99101652194472,0.686801175076802,19.7344589691255,8.89823408101877e-06,0.000507296620062117,"239435","Aard","alanine and arginine rich domain containing protein"
-6.60166510897654,1.96277829870681,19.7290203035776,8.92359278519797e-06,0.000507296620062117,"211961","Asxl3","ASXL transcriptional regulator 3"
-5.24535913095093,4.20120753006468,19.701071117973,9.05505969892523e-06,0.000511718959066898,"20444","St3gal2","ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
4.92069809615219,6.10576534673591,19.6978800406565,9.07019298845396e-06,0.000511718959066898,"18826","Lcp1","lymphocyte cytosolic protein 1"
5.80373865295097,5.18575229016246,19.6798109542853,9.15636362385854e-06,0.000511718959066898,"20277","Scnn1b","sodium channel, nonvoltage-gated 1 beta"
-6.5510433112483,4.34366626056688,19.6786668039714,9.16184761293533e-06,0.000511718959066898,"13874","Ereg","epiregulin"
-5.11203078249408,5.66190736695515,19.6485612093304,9.30733676933933e-06,0.000511718959066898,"11891","Rab27a","RAB27A, member RAS oncogene family"
5.82955309170922,3.32444395914553,19.6360025353948,9.3687117485929e-06,0.000511718959066898,"78354","Lypd8l","LY6/PLAUR domain containing 8 like"
-7.50539647622539,7.31253524520754,19.6337885243869,9.37957380810992e-06,0.000511718959066898,"17181","Matn2","matrilin 2"
-8.51491912177872,1.54629917647042,19.6277620941692,9.40920389724441e-06,0.000511718959066898,"625638","Fam43b","family with sequence similarity 43, member B"
-8.08628816869094,2.51093736838601,19.6277262461948,9.4093804315037e-06,0.000511718959066898,"217843","Unc79","unc-79 homolog"
-7.25716554020061,2.98900612371829,19.6264690339451,9.41557370894718e-06,0.000511718959066898,"100861755","Gm21190","predicted gene, 21190"
6.84361807675742,3.17008027762705,19.6236958877566,9.42924925303114e-06,0.000511718959066898,"101202","Hepacam2","HEPACAM family member 2"
5.71656674537329,4.7453240600648,19.6210500904212,9.44231537647256e-06,0.000511718959066898,"71856","Wfdc3","WAP four-disulfide core domain 3"
-7.6758761332517,2.85970773691469,19.6107920110887,9.49314643575596e-06,0.000511718959066898,"268723","A830039N20Rik","RIKEN cDNA A830039N20 gene"
4.67785622972381,4.93072109193552,19.6104752120103,9.49472061137199e-06,0.000511718959066898,"20743","Sptbn2","spectrin beta, non-erythrocytic 2"
-6.52195333093615,3.91757178148705,19.6065187315659,9.51440246503928e-06,0.000511718959066898,"70370","Fbln7","fibulin 7"
5.65436565493074,4.38058756925677,19.6035913815164,9.52899118270539e-06,0.000511718959066898,"232670","Tspan33","tetraspanin 33"
4.71648261644512,7.31974254030405,19.5990179625277,9.55182820328618e-06,0.000511718959066898,"12521","Cd82","CD82 antigen"
-5.751964767781,2.96813037376278,19.5889132049663,9.60248056976371e-06,0.000512694604474817,"83691","Crispld1","cysteine-rich secretory protein LCCL domain containing 1"
-5.5784825010383,2.42628935239382,19.5806695757009,9.64400330645614e-06,0.000513177872913242,"71093","Atoh8","atonal bHLH transcription factor 8"
-8.14188404796042,1.47290044794401,19.560173586546,9.74802356208944e-06,0.000516078753196223,"231503","Tmem150c","transmembrane protein 150C"
-7.20889961852786,4.57239152108747,19.5545011794671,9.77701040391927e-06,0.000516078753196223,"24050","Septin3","septin 3"
-8.78151351400071,1.74853381478008,19.55069997331,9.79648354586605e-06,0.000516078753196223,"224065","Uts2b","urotensin 2B"
-8.03732036501395,6.88831125278245,19.5371881236342,9.86601897751079e-06,0.000518015162526845,"211323","Nrg1","neuregulin 1"
-5.81312843173111,4.60766942901537,19.5117805970245,9.99811751245713e-06,0.000520513315420555,"330267","Thsd7a","thrombospondin, type I, domain containing 7A"
5.88053578598466,5.22992369571223,19.485480741367,1.01367263740834e-05,0.000520513315420555,"319530","Zfp750","zinc finger protein 750"
-5.82627444325051,9.74450141161694,19.4736748690111,1.01995730778215e-05,0.000520513315420555,"109624","Cald1","caldesmon 1"
4.49766393896899,5.15720020741447,19.4658902961384,1.02412269172136e-05,0.000520513315420555,"233066","Syne4","spectrin repeat containing, nuclear envelope family member 4"
6.32645739073121,3.36972047563488,19.4623167264186,1.02604056015748e-05,0.000520513315420555,"20201","S100a8","S100 calcium binding protein A8 (calgranulin A)"
4.96926354454327,4.24969618426479,19.4571249990569,1.02883329099739e-05,0.000520513315420555,"74424","Tmc5","transmembrane channel-like gene family 5"
-4.97128413576612,5.85153796113266,19.4504836348354,1.03241693929212e-05,0.000520513315420555,"93706","Pcdhgc3","protocadherin gamma subfamily C, 3"
-7.08444779256078,2.26973796171175,19.4491044833766,1.03316269299402e-05,0.000520513315420555,"22062","Trp73","transformation related protein 73"
-4.88499784211867,3.86692114260867,19.4476579954398,1.03394543895581e-05,0.000520513315420555,"20715","Serpina3g","serine (or cysteine) peptidase inhibitor, clade A, member 3G"
